INFO:0 seconds: server-8 goes online
INFO:0 seconds: server-7 goes online
INFO:0 seconds: server-0 goes online
INFO:0 seconds: server-1 goes online
INFO:0 seconds: server-9 goes online
INFO:0 seconds: client-0 goes online
INFO:0 seconds: server-4 goes online
INFO:0 seconds: server-2 goes online
INFO:0 seconds: server-3 goes online
INFO:0 seconds: server-5 goes online
INFO:0 seconds: server-6 goes online
INFO:4 minutes and 28.44 seconds: BlockBackupComplete from client-0 to server-0
INFO:4 minutes and 28.44 seconds: client-0: 10 local blocks, 1 backed up blocks, 0 remote blocks held
INFO:4 minutes and 28.44 seconds: server-0: 0 local blocks, 0 backed up blocks, 1 remote blocks held
INFO:8 minutes and 56.87 seconds: BlockBackupComplete from client-0 to server-1
INFO:8 minutes and 56.87 seconds: client-0: 10 local blocks, 2 backed up blocks, 0 remote blocks held
INFO:8 minutes and 56.87 seconds: server-1: 0 local blocks, 0 backed up blocks, 1 remote blocks held
INFO:13 minutes and 25.31 seconds: BlockBackupComplete from client-0 to server-2
INFO:13 minutes and 25.31 seconds: client-0: 10 local blocks, 3 backed up blocks, 0 remote blocks held
INFO:13 minutes and 25.31 seconds: server-2: 0 local blocks, 0 backed up blocks, 1 remote blocks held
INFO:17 minutes and 53.74 seconds: BlockBackupComplete from client-0 to server-3
INFO:17 minutes and 53.74 seconds: client-0: 10 local blocks, 4 backed up blocks, 0 remote blocks held
INFO:17 minutes and 53.74 seconds: server-3: 0 local blocks, 0 backed up blocks, 1 remote blocks held
INFO:22 minutes and 22.18 seconds: BlockBackupComplete from client-0 to server-4
INFO:22 minutes and 22.18 seconds: client-0: 10 local blocks, 5 backed up blocks, 0 remote blocks held
INFO:22 minutes and 22.18 seconds: server-4: 0 local blocks, 0 backed up blocks, 1 remote blocks held
INFO:26 minutes and 50.61 seconds: BlockBackupComplete from client-0 to server-5
INFO:26 minutes and 50.61 seconds: client-0: 10 local blocks, 6 backed up blocks, 0 remote blocks held
INFO:26 minutes and 50.61 seconds: server-5: 0 local blocks, 0 backed up blocks, 1 remote blocks held
INFO:31 minutes and 19.05 seconds: BlockBackupComplete from client-0 to server-6
INFO:31 minutes and 19.05 seconds: client-0: 10 local blocks, 7 backed up blocks, 0 remote blocks held
INFO:31 minutes and 19.05 seconds: server-6: 0 local blocks, 0 backed up blocks, 1 remote blocks held
INFO:35 minutes and 47.48 seconds: BlockBackupComplete from client-0 to server-7
INFO:35 minutes and 47.48 seconds: client-0: 10 local blocks, 8 backed up blocks, 0 remote blocks held
INFO:35 minutes and 47.48 seconds: server-7: 0 local blocks, 0 backed up blocks, 1 remote blocks held
INFO:40 minutes and 15.92 seconds: BlockBackupComplete from client-0 to server-8
INFO:40 minutes and 15.92 seconds: client-0: 10 local blocks, 9 backed up blocks, 0 remote blocks held
INFO:40 minutes and 15.92 seconds: server-8: 0 local blocks, 0 backed up blocks, 1 remote blocks held
INFO:44 minutes and 44.35 seconds: BlockBackupComplete from client-0 to server-9
INFO:44 minutes and 44.35 seconds: client-0: 10 local blocks, 10 backed up blocks, 0 remote blocks held
INFO:44 minutes and 44.35 seconds: server-9: 0 local blocks, 0 backed up blocks, 1 remote blocks held
INFO:6 hours, 35 minutes and 16.47 seconds: client-0 goes offline
INFO:33 weeks, 3 days and 13 minutes: server-6: 0 local blocks, 0 backed up blocks, 1 remote blocks held
INFO:33 weeks, 3 days and 13 minutes: client-0: 7 local blocks, 10 backed up blocks, 0 remote blocks held
INFO:33 weeks, 3 days and 14 minutes: BlockRestoreComplete from server-7 to client-0
INFO:33 weeks, 3 days and 14 minutes: server-7: 0 local blocks, 0 backed up blocks, 1 remote blocks held
INFO:33 weeks, 3 days and 14 minutes: client-0: 10 local blocks, 10 backed up blocks, 0 remote blocks held
INFO:33 weeks, 3 days and 3 hours: client-0 goes online
INFO:33 weeks, 3 days and 3 hours: client-0 goes offline
INFO:33 weeks, 4 days and 7 hours: server-7 goes offline
INFO:33 weeks, 4 days and 8 hours: server-7 goes online
INFO:33 weeks, 5 days and 14 hours: server-7 goes offline
INFO:33 weeks, 5 days and 16 hours: client-0 goes online
INFO:33 weeks, 5 days and 17 hours: server-7 goes online
INFO:33 weeks, 6 days and 7 hours: client-0 goes offline
INFO:33 weeks, 6 days and 8 hours: server-8 goes offline
INFO:33 weeks, 6 days and 8 hours: client-0 goes online
INFO:33 weeks, 6 days and 8 hours: server-8 goes online
INFO:34 weeks, 10 hours and 16 minutes: server-7 goes offline
INFO:34 weeks, 11 hours and 18 minutes: server-7 goes online
INFO:34 weeks, 1 day and 2 hours: client-0 goes offline
INFO:34 weeks, 1 day and 6 hours: client-0 goes online
INFO:34 weeks, 1 day and 10 hours: client-0 goes offline
INFO:34 weeks, 1 day and 16 hours: server-7 goes offline
INFO:34 weeks, 1 day and 16 hours: server-7 goes online
INFO:34 weeks, 2 days and 2 hours: client-0 goes online
INFO:34 weeks, 2 days and 10 hours: client-0 goes offline
INFO:34 weeks, 2 days and 21 hours: server-8 goes offline
INFO:34 weeks, 2 days and 21 hours: server-8 goes online
INFO:34 weeks, 3 days and 3 hours: server-6 goes offline
INFO:34 weeks, 3 days and 3 hours: server-6 goes online
INFO:34 weeks, 4 days and 5 hours: client-0 goes online
INFO:34 weeks, 4 days and 7 hours: client-0 goes offline
INFO:34 weeks, 4 days and 14 hours: client-0 goes online
INFO:34 weeks, 4 days and 19 hours: client-0 goes offline
INFO:34 weeks, 4 days and 22 hours: client-0 goes online
INFO:34 weeks, 4 days and 23 hours: client-0 goes offline
INFO:34 weeks, 5 days and 8 hours: client-0 goes online
INFO:34 weeks, 5 days and 8 hours: client-0 goes offline
INFO:35 weeks, 7 hours and 46 minutes: client-0 goes online
INFO:35 weeks, 15 hours and 10 minutes: client-0 goes offline
INFO:35 weeks, 19 hours and 35 minutes: client-0 goes online
INFO:35 weeks, 21 hours and 59 minutes: client-0 goes offline
INFO:35 weeks, 1 day and 3 hours: client-0 goes online
INFO:35 weeks, 1 day and 3 hours: client-0 goes offline
INFO:35 weeks, 1 day and 12 hours: client-0 goes online
INFO:35 weeks, 2 days and 5 hours: client-0 goes offline
INFO:35 weeks, 3 days and 14 hours: client-0 goes online
INFO:35 weeks, 3 days and 16 hours: server-3 goes offline
INFO:35 weeks, 3 days and 18 hours: server-3 goes online
INFO:35 weeks, 4 days and 4 hours: client-0 goes offline
INFO:35 weeks, 4 days and 15 hours: client-0 goes online
INFO:35 weeks, 4 days and 15 hours: server-9 goes offline
INFO:35 weeks, 4 days and 16 hours: client-0 goes offline
INFO:35 weeks, 4 days and 17 hours: server-9 goes online
INFO:35 weeks, 4 days and 18 hours: client-0 goes online
INFO:35 weeks, 4 days and 20 hours: client-0 goes offline
INFO:35 weeks, 5 days and 5 hours: server-3 goes offline
INFO:35 weeks, 5 days and 5 hours: server-3 goes online
INFO:35 weeks, 5 days and 21 hours: client-0 goes online
INFO:35 weeks, 5 days and 21 hours: client-0 goes offline
INFO:35 weeks, 6 days and 2 hours: client-0 goes online
INFO:35 weeks, 6 days and 3 hours: client-0 goes offline
INFO:35 weeks, 6 days and 7 hours: client-0 goes online
INFO:36 weeks, 1 hour and 3 minutes: server-3 goes offline
INFO:36 weeks, 1 hour and 30 minutes: server-3 goes online
INFO:36 weeks, 14 hours and 57 minutes: client-0 goes offline
INFO:36 weeks, 16 hours and 21.5 seconds: client-0 goes online
INFO:36 weeks, 17 hours and 59 minutes: server-7 goes offline
INFO:36 weeks, 18 hours and 19 minutes: server-7 goes online
INFO:36 weeks, 1 day and 23 minutes: client-0 goes offline
INFO:36 weeks, 1 day and 5 hours: client-0 goes online
INFO:36 weeks, 1 day and 8 hours: client-0 goes offline
INFO:36 weeks, 2 days and 7 hours: client-0 goes online
INFO:36 weeks, 2 days and 17 hours: client-0 goes offline
INFO:36 weeks, 3 days and 6 hours: client-0 goes online
INFO:36 weeks, 3 days and 8 hours: client-0 goes offline
INFO:36 weeks, 3 days and 23 hours: client-0 goes online
INFO:36 weeks, 4 days and 4 hours: client-0 goes offline
INFO:36 weeks, 4 days and 7 hours: client-0 goes online
INFO:36 weeks, 4 days and 11 hours: client-0 goes offline
INFO:36 weeks, 4 days and 12 hours: client-0 goes online
INFO:36 weeks, 4 days and 14 hours: server-7 goes offline
INFO:36 weeks, 4 days and 15 hours: server-7 goes online
INFO:36 weeks, 5 days and 42 minutes: client-0 goes offline
INFO:36 weeks, 5 days and 3 hours: client-0 goes online
INFO:36 weeks, 5 days and 21 hours: client-0 goes offline
INFO:36 weeks, 6 days and 34 minutes: server-8 goes offline
INFO:36 weeks, 6 days and 1 hour: client-0 goes online
INFO:36 weeks, 6 days and 2 hours: client-0 goes offline
INFO:36 weeks, 6 days and 2 hours: client-0 goes online
INFO:36 weeks, 6 days and 3 hours: server-8 goes online
INFO:36 weeks, 6 days and 6 hours: server-9 goes offline
INFO:36 weeks, 6 days and 6 hours: server-9 goes online
INFO:36 weeks, 6 days and 22 hours: client-0 goes offline
INFO:37 weeks, 53 minutes and 0.08 seconds: client-0 goes online
INFO:37 weeks, 10 hours and 31 minutes: client-0 goes offline
INFO:37 weeks, 1 day and 2 hours: server-4 goes offline
INFO:37 weeks, 1 day and 4 hours: client-0 goes online
INFO:37 weeks, 1 day and 7 hours: client-0 goes offline
INFO:37 weeks, 1 day and 7 hours: server-4 goes online
INFO:37 weeks, 1 day and 20 hours: client-0 goes online
INFO:37 weeks, 2 days and 1 hour: client-0 goes offline
INFO:37 weeks, 3 days and 3 hours: client-0 goes online
INFO:37 weeks, 3 days and 9 hours: client-0 goes offline
INFO:37 weeks, 3 days and 18 hours: server-7 goes offline
INFO:37 weeks, 3 days and 22 hours: server-7 goes online
INFO:37 weeks, 4 days and 10 hours: server-6 goes offline
INFO:37 weeks, 4 days and 14 hours: server-6 goes online
INFO:37 weeks, 4 days and 16 hours: client-0 goes online
INFO:37 weeks, 4 days and 17 hours: server-9 goes offline
INFO:37 weeks, 4 days and 18 hours: server-9 goes online
INFO:37 weeks, 6 days and 8 hours: server-1 goes offline
INFO:37 weeks, 6 days and 8 hours: server-1 goes online
INFO:37 weeks, 6 days and 10 hours: client-0 goes offline
INFO:38 weeks, 8 hours and 59 minutes: client-0 goes online
INFO:38 weeks, 19 hours and 11 minutes: client-0 goes offline
INFO:38 weeks, 1 day and 4 hours: client-0 goes online
INFO:38 weeks, 1 day and 8 hours: client-0 goes offline
INFO:38 weeks, 1 day and 9 hours: client-0 goes online
INFO:38 weeks, 1 day and 11 hours: client-0 goes offline
INFO:38 weeks, 1 day and 15 hours: client-0 goes online
INFO:38 weeks, 2 days and 14 hours: server-4 goes offline
INFO:38 weeks, 2 days and 16 hours: client-0 goes offline
INFO:38 weeks, 2 days and 19 hours: server-4 goes online
INFO:38 weeks, 3 days and 28 minutes: server-9 goes offline
INFO:38 weeks, 3 days and 1 hour: server-9 goes online
INFO:38 weeks, 3 days and 4 hours: server-7 goes offline
INFO:38 weeks, 3 days and 7 hours: server-7 goes online
INFO:38 weeks, 4 days and 6 hours: server-2 goes offline
INFO:38 weeks, 4 days and 7 hours: client-0 goes online
INFO:38 weeks, 4 days and 10 hours: server-2 goes online
INFO:38 weeks, 5 days and 20 minutes: client-0 goes offline
INFO:38 weeks, 5 days and 7 hours: server-1 goes offline
INFO:38 weeks, 5 days and 9 hours: server-1 goes online
INFO:38 weeks, 5 days and 12 hours: server-9 goes offline
INFO:38 weeks, 5 days and 13 hours: server-9 goes online
INFO:38 weeks, 5 days and 15 hours: server-3 goes offline
INFO:38 weeks, 5 days and 16 hours: server-3 goes online
INFO:38 weeks, 6 days and 11 minutes: client-0 goes online
INFO:38 weeks, 6 days and 2 hours: client-0 goes offline
INFO:38 weeks, 6 days and 13 hours: client-0 goes online
INFO:38 weeks, 6 days and 17 hours: client-0 goes offline
INFO:39 weeks, 2 hours and 47 minutes: client-0 goes online
INFO:39 weeks, 3 hours and 2 minutes: client-0 goes offline
INFO:39 weeks, 19 hours and 12 minutes: server-1 goes offline
INFO:39 weeks, 19 hours and 51 minutes: server-1 goes online
INFO:39 weeks, 23 hours and 42 minutes: client-0 goes online
INFO:39 weeks, 1 day and 5 hours: server-8 goes offline
INFO:39 weeks, 1 day and 6 hours: server-8 goes online
INFO:39 weeks, 1 day and 9 hours: client-0 goes offline
INFO:39 weeks, 1 day and 15 hours: client-0 goes online
INFO:39 weeks, 1 day and 15 hours: client-0 goes offline
INFO:39 weeks, 1 day and 20 hours: client-0 goes online
INFO:39 weeks, 1 day and 20 hours: client-0 goes offline
INFO:39 weeks, 1 day and 21 hours: client-0 goes online
INFO:39 weeks, 1 day and 23 hours: client-0 goes offline
INFO:39 weeks, 2 days and 5 hours: client-0 goes online
INFO:39 weeks, 2 days and 17 hours: server-2 goes offline
INFO:39 weeks, 2 days and 18 hours: client-0 goes offline
INFO:39 weeks, 2 days and 19 hours: server-2 goes online
INFO:39 weeks, 3 days and 2 hours: client-0 goes online
INFO:39 weeks, 4 days and 15 hours: server-1 goes offline
INFO:39 weeks, 4 days and 16 hours: server-1 goes online
INFO:39 weeks, 4 days and 20 hours: client-0 goes offline
INFO:39 weeks, 6 days and 1 hour: client-0 goes online
INFO:39 weeks, 6 days and 4 hours: client-0 goes offline
INFO:39 weeks, 6 days and 5 hours: client-0 goes online
INFO:39 weeks, 6 days and 8 hours: server-8 goes offline
INFO:39 weeks, 6 days and 8 hours: client-0 goes offline
INFO:39 weeks, 6 days and 13 hours: server-8 goes online
INFO:39 weeks, 6 days and 15 hours: server-6 goes offline
INFO:39 weeks, 6 days and 15 hours: server-6 goes online
INFO:40 weeks, 26 minutes and 59.02 seconds: client-0 goes online
INFO:40 weeks, 7 hours and 29 minutes: client-0 goes offline
INFO:40 weeks, 12 hours and 31 minutes: client-0 goes online
INFO:40 weeks, 16 hours and 28 minutes: server-6 goes offline
INFO:40 weeks, 17 hours and 28 minutes: client-0 goes offline
INFO:40 weeks, 17 hours and 30 minutes: server-6 goes online
INFO:40 weeks, 1 day and 13 hours: client-0 goes online
INFO:40 weeks, 1 day and 21 hours: client-0 goes offline
INFO:40 weeks, 2 days and 11 hours: server-9 goes offline
INFO:40 weeks, 2 days and 18 hours: server-9 goes online
INFO:40 weeks, 3 days and 3 hours: server-2 goes offline
INFO:40 weeks, 3 days and 3 hours: server-2 goes online
INFO:40 weeks, 3 days and 6 hours: client-0 goes online
INFO:40 weeks, 3 days and 20 hours: server-3 goes offline
INFO:40 weeks, 3 days and 21 hours: server-3 goes online
INFO:40 weeks, 4 days and 19 hours: client-0 goes offline
INFO:40 weeks, 5 days and 14 hours: client-0 goes online
INFO:40 weeks, 5 days and 19 hours: client-0 goes offline
INFO:40 weeks, 6 days and 7 hours: server-0 goes offline
INFO:40 weeks, 6 days and 7 hours: server-0 goes online
INFO:40 weeks, 6 days and 8 hours: server-1 goes offline
INFO:40 weeks, 6 days and 9 hours: server-1 goes online
INFO:40 weeks, 6 days and 12 hours: client-0 goes online
INFO:40 weeks, 6 days and 12 hours: client-0 goes offline
INFO:40 weeks, 6 days and 20 hours: client-0 goes online
INFO:40 weeks, 6 days and 23 hours: client-0 goes offline
INFO:41 weeks, 7 hours and 31 minutes: client-0 goes online
INFO:41 weeks, 1 day and 36 minutes: client-0 goes offline
INFO:41 weeks, 1 day and 2 hours: server-4 goes offline
INFO:41 weeks, 1 day and 4 hours: server-4 goes online
INFO:41 weeks, 2 days and 6 minutes: client-0 goes online
INFO:41 weeks, 2 days and 1 hour: server-6 goes offline
INFO:41 weeks, 2 days and 2 hours: server-6 goes online
INFO:41 weeks, 2 days and 3 hours: client-0 goes offline
INFO:41 weeks, 2 days and 11 hours: server-4 goes offline
INFO:41 weeks, 2 days and 16 hours: server-4 goes online
INFO:41 weeks, 3 days and 3 hours: server-3 goes offline
INFO:41 weeks, 3 days and 5 hours: server-3 goes online
INFO:41 weeks, 3 days and 12 hours: client-0 goes online
INFO:41 weeks, 3 days and 15 hours: server-3 goes offline
INFO:41 weeks, 3 days and 16 hours: server-3 goes online
INFO:41 weeks, 3 days and 22 hours: server-3 goes offline
INFO:41 weeks, 3 days and 23 hours: server-3 goes online
INFO:41 weeks, 4 days and 2 hours: client-0 goes offline
INFO:41 weeks, 4 days and 3 hours: client-0 goes online
INFO:41 weeks, 4 days and 4 hours: client-0 goes offline
INFO:41 weeks, 5 days and 17 hours: server-3 goes offline
INFO:41 weeks, 5 days and 20 hours: server-3 goes online
INFO:41 weeks, 5 days and 21 hours: client-0 goes online
INFO:41 weeks, 6 days and 7 hours: client-0 goes offline
INFO:41 weeks, 6 days and 11 hours: client-0 goes online
INFO:41 weeks, 6 days and 20 hours: client-0 goes offline
INFO:41 weeks, 6 days and 21 hours: client-0 goes online
INFO:42 weeks, 8 hours and 36 minutes: client-0 goes offline
INFO:42 weeks, 13 hours and 47 minutes: server-0 goes offline
INFO:42 weeks, 14 hours and 58 minutes: server-0 goes online
INFO:42 weeks, 15 hours and 29 minutes: server-3 goes offline
INFO:42 weeks, 17 hours and 49 minutes: server-3 goes online
INFO:42 weeks, 1 day and 10 hours: client-0 goes online
INFO:42 weeks, 1 day and 20 hours: client-0 goes offline
INFO:42 weeks, 2 days and 19 hours: client-0 goes online
INFO:42 weeks, 3 days and 1 hour: client-0 goes offline
INFO:42 weeks, 3 days and 21 hours: client-0 goes online
INFO:42 weeks, 4 days and 1 hour: client-0 goes offline
INFO:42 weeks, 4 days and 5 hours: client-0 goes online
INFO:42 weeks, 4 days and 5 hours: server-3 goes offline
INFO:42 weeks, 4 days and 6 hours: server-3 goes online
INFO:42 weeks, 5 days and 1 hour: client-0 goes offline
INFO:42 weeks, 5 days and 17 hours: server-4 goes offline
INFO:42 weeks, 5 days and 18 hours: server-4 goes online
INFO:42 weeks, 5 days and 23 hours: server-6 goes offline
INFO:42 weeks, 6 days and 8 hours: server-6 goes online
INFO:43 weeks, 2 hours and 9 minutes: client-0 goes online
INFO:43 weeks, 7 hours and 32 minutes: client-0 goes offline
INFO:43 weeks, 20 hours and 36 minutes: client-0 goes online
INFO:43 weeks, 1 day and 6 hours: client-0 goes offline
INFO:43 weeks, 2 days and 14 hours: client-0 goes online
INFO:43 weeks, 3 days and 29 minutes: client-0 goes offline
INFO:43 weeks, 3 days and 6 hours: server-7 goes offline
INFO:43 weeks, 3 days and 11 hours: server-7 goes online
INFO:43 weeks, 4 days and 6 hours: client-0 goes online
INFO:43 weeks, 4 days and 12 hours: server-6 goes offline
INFO:43 weeks, 4 days and 14 hours: client-0 goes offline
INFO:43 weeks, 4 days and 15 hours: server-6 goes online
INFO:43 weeks, 5 days and 21 hours: server-3 goes offline
INFO:43 weeks, 5 days and 22 hours: client-0 goes online
INFO:43 weeks, 5 days and 22 hours: client-0 goes offline
INFO:43 weeks, 6 days and 1 hour: server-3 goes online
INFO:43 weeks, 6 days and 3 hours: client-0 goes online
INFO:43 weeks, 6 days and 4 hours: server-7 goes offline
INFO:43 weeks, 6 days and 5 hours: server-7 goes online
INFO:43 weeks, 6 days and 5 hours: client-0 goes offline
INFO:43 weeks, 6 days and 19 hours: client-0 goes online
INFO:43 weeks, 6 days and 20 hours: server-3 goes offline
INFO:43 weeks, 6 days and 21 hours: server-3 goes online
INFO:44 weeks, 2 hours and 14 minutes: client-0 goes offline
INFO:44 weeks, 14 hours and 55 minutes: server-6 goes offline
INFO:44 weeks, 15 hours and 16 minutes: server-6 goes online
INFO:44 weeks, 17 hours and 42 minutes: client-0 goes online
INFO:44 weeks, 18 hours and 27 minutes: client-0 goes offline
INFO:44 weeks, 1 day and 1 hour: client-0 goes online
INFO:44 weeks, 1 day and 5 hours: server-7 goes offline
INFO:44 weeks, 1 day and 6 hours: server-7 goes online
INFO:44 weeks, 1 day and 10 hours: client-0 goes offline
INFO:44 weeks, 1 day and 12 hours: client-0 goes online
INFO:44 weeks, 2 days and 4 hours: client-0 goes offline
INFO:44 weeks, 2 days and 4 hours: client-0 goes online
INFO:44 weeks, 2 days and 11 hours: client-0 goes offline
INFO:44 weeks, 3 days and 16 hours: server-1 goes offline
INFO:44 weeks, 3 days and 18 hours: server-1 goes online
INFO:44 weeks, 3 days and 22 hours: client-0 goes online
INFO:44 weeks, 4 days and 16 hours: server-5 goes offline
INFO:44 weeks, 4 days and 17 hours: client-0 goes offline
INFO:44 weeks, 4 days and 18 hours: server-5 goes online
INFO:44 weeks, 5 days and 5 hours: client-0 goes online
INFO:44 weeks, 5 days and 9 hours: server-6 goes offline
INFO:44 weeks, 5 days and 9 hours: server-6 goes online
INFO:44 weeks, 5 days and 17 hours: client-0 goes offline
INFO:44 weeks, 6 days and 2 hours: server-0 goes offline
INFO:44 weeks, 6 days and 3 hours: server-1 goes offline
INFO:44 weeks, 6 days and 3 hours: server-0 goes online
INFO:44 weeks, 6 days and 3 hours: server-1 goes online
INFO:44 weeks, 6 days and 5 hours: client-0 goes online
INFO:44 weeks, 6 days and 8 hours: client-0 goes offline
INFO:44 weeks, 6 days and 21 hours: client-0 goes online
INFO:45 weeks, 9 minutes and 50.03 seconds: server-9 goes offline
INFO:45 weeks, 49 minutes and 20.7 seconds: server-9 goes online
INFO:45 weeks, 13 hours and 44 minutes: client-0 goes offline
INFO:45 weeks, 1 day and 5 hours: server-7 goes offline
INFO:45 weeks, 1 day and 7 hours: server-7 goes online
INFO:45 weeks, 1 day and 17 hours: client-0 goes online
INFO:45 weeks, 2 days and 1 hour: server-1 goes offline
INFO:45 weeks, 2 days and 2 hours: server-1 goes online
INFO:45 weeks, 2 days and 10 hours: client-0 goes offline
INFO:45 weeks, 2 days and 12 hours: server-4 goes offline
INFO:45 weeks, 2 days and 13 hours: server-4 goes online
INFO:45 weeks, 2 days and 20 hours: client-0 goes online
INFO:45 weeks, 3 days and 12 hours: client-0 goes offline
INFO:45 weeks, 3 days and 23 hours: client-0 goes online
INFO:45 weeks, 4 days and 5 hours: client-0 goes offline
INFO:45 weeks, 4 days and 12 hours: server-2 goes offline
INFO:45 weeks, 4 days and 12 hours: server-2 goes online
INFO:45 weeks, 4 days and 20 hours: server-3 goes offline
INFO:45 weeks, 4 days and 20 hours: server-3 goes online
INFO:45 weeks, 4 days and 21 hours: server-3 goes offline
INFO:45 weeks, 4 days and 21 hours: server-3 goes online
INFO:45 weeks, 5 days and 12 hours: client-0 goes online
INFO:45 weeks, 5 days and 14 hours: server-3 goes offline
INFO:45 weeks, 5 days and 15 hours: server-3 goes online
INFO:45 weeks, 5 days and 20 hours: server-6 goes offline
INFO:45 weeks, 5 days and 23 hours: server-6 goes online
INFO:45 weeks, 6 days and 2 hours: server-7 goes offline
INFO:45 weeks, 6 days and 2 hours: server-7 goes online
INFO:45 weeks, 6 days and 10 hours: client-0 goes offline
INFO:45 weeks, 6 days and 16 hours: client-0 goes online
INFO:45 weeks, 6 days and 18 hours: client-0 goes offline
INFO:45 weeks, 6 days and 19 hours: client-0 goes online
INFO:45 weeks, 6 days and 22 hours: client-0 goes offline
INFO:46 weeks, 14 hours and 19 minutes: server-3 goes offline
INFO:46 weeks, 14 hours and 27 minutes: server-3 goes online
INFO:46 weeks, 19 hours and 21 minutes: client-0 goes online
INFO:46 weeks, 21 hours and 31 minutes: client-0 goes offline
INFO:46 weeks, 1 day and 6 hours: client-0 goes online
INFO:46 weeks, 1 day and 9 hours: client-0 goes offline
INFO:46 weeks, 1 day and 10 hours: client-0 goes online
INFO:46 weeks, 1 day and 17 hours: client-0 goes offline
INFO:46 weeks, 2 days and 1 hour: client-0 goes online
INFO:46 weeks, 2 days and 2 hours: client-0 goes offline
INFO:46 weeks, 2 days and 9 hours: server-8 goes offline
INFO:46 weeks, 2 days and 10 hours: server-8 goes online
INFO:46 weeks, 2 days and 10 hours: client-0 goes online
INFO:46 weeks, 2 days and 11 hours: server-8 goes offline
INFO:46 weeks, 2 days and 14 hours: client-0 goes offline
INFO:46 weeks, 2 days and 16 hours: server-8 goes online
INFO:46 weeks, 3 days and 23 hours: client-0 goes online
INFO:46 weeks, 4 days and 11 hours: client-0 goes offline
INFO:46 weeks, 5 days and 1 hour: client-0 goes online
INFO:46 weeks, 5 days and 4 hours: client-0 goes offline
INFO:46 weeks, 5 days and 11 hours: server-6 goes offline
INFO:46 weeks, 5 days and 11 hours: server-6 goes online
INFO:46 weeks, 6 days and 47 minutes: client-0 goes online
INFO:46 weeks, 6 days and 12 hours: client-0 goes offline
INFO:46 weeks, 6 days and 17 hours: client-0 goes online
INFO:46 weeks, 6 days and 18 hours: server-8 goes offline
INFO:46 weeks, 6 days and 18 hours: server-8 goes online
INFO:46 weeks, 6 days and 23 hours: client-0 goes offline
INFO:47 weeks, 8 minutes and 25.2 seconds: client-0 goes online
INFO:47 weeks, 9 hours and 36 minutes: client-0 goes offline
INFO:47 weeks, 16 hours and 59 minutes: client-0 goes online
INFO:47 weeks, 1 day and 3 hours: client-0 goes offline
INFO:47 weeks, 1 day and 21 hours: server-6 goes offline
INFO:47 weeks, 1 day and 22 hours: server-6 goes online
INFO:47 weeks, 2 days and 59.32 seconds: server-7 goes offline
INFO:47 weeks, 2 days and 54 minutes: server-7 goes online
INFO:47 weeks, 3 days and 3 hours: client-0 goes online
INFO:47 weeks, 3 days and 8 hours: client-0 goes offline
INFO:47 weeks, 3 days and 12 hours: server-2 goes offline
INFO:47 weeks, 3 days and 13 hours: server-2 goes online
INFO:47 weeks, 3 days and 14 hours: client-0 goes online
INFO:47 weeks, 3 days and 23 hours: client-0 goes offline
INFO:47 weeks, 4 days and 15 hours: server-6 goes offline
INFO:47 weeks, 4 days and 15 hours: server-6 goes online
INFO:47 weeks, 5 days and 5 hours: server-8 goes offline
INFO:47 weeks, 5 days and 7 hours: server-8 goes online
INFO:47 weeks, 6 days and 8 hours: server-4 fails
INFO:47 weeks, 6 days and 9 hours: server-7 goes offline
INFO:47 weeks, 6 days and 9 hours: server-7 goes online
INFO:48 weeks, 13 hours and 39 minutes: client-0 goes online
INFO:48 weeks, 14 hours and 18 minutes: server-4 recovers
INFO:48 weeks, 14 hours and 18 minutes: server-4 recovers
INFO:48 weeks, 14 hours and 18 minutes: server-4 goes online
INFO:48 weeks, 14 hours and 23 minutes: BlockBackupComplete from client-0 to server-4
INFO:48 weeks, 14 hours and 23 minutes: client-0: 10 local blocks, 10 backed up blocks, 0 remote blocks held
INFO:48 weeks, 14 hours and 23 minutes: server-4: 0 local blocks, 0 backed up blocks, 1 remote blocks held
INFO:48 weeks, 15 hours and 58 minutes: client-0 goes offline
INFO:48 weeks, 18 hours and 29 minutes: client-0 goes online
INFO:48 weeks, 21 hours and 4 minutes: client-0 goes offline
INFO:48 weeks, 1 day and 6 hours: client-0 goes online
INFO:48 weeks, 1 day and 11 hours: server-1 goes offline
INFO:48 weeks, 1 day and 11 hours: client-0 goes offline
INFO:48 weeks, 1 day and 17 hours: server-1 goes online
INFO:48 weeks, 1 day and 21 hours: client-0 goes online
INFO:48 weeks, 2 days and 11 hours: client-0 goes offline
INFO:48 weeks, 3 days and 8 hours: client-0 goes online
INFO:48 weeks, 3 days and 10 hours: client-0 goes offline
INFO:48 weeks, 3 days and 20 hours: server-3 goes offline
INFO:48 weeks, 3 days and 21 hours: server-3 goes online
INFO:48 weeks, 4 days and 55 minutes: server-3 goes offline
INFO:48 weeks, 4 days and 57 minutes: server-3 goes online
INFO:48 weeks, 5 days and 1 hour: client-0 goes online
INFO:48 weeks, 5 days and 2 hours: client-0 goes offline
INFO:48 weeks, 5 days and 12 hours: server-1 goes offline
INFO:48 weeks, 5 days and 13 hours: server-1 goes online
INFO:48 weeks, 5 days and 15 hours: client-0 goes online
INFO:48 weeks, 5 days and 17 hours: client-0 goes offline
INFO:49 weeks, 19 hours and 49 minutes: client-0 goes online
INFO:49 weeks, 20 hours and 12 minutes: client-0 goes offline
